"","festival_id","title","sub_title","artist","year","description","genre","latitude","longitude","age_category","ID"
"3597","book","Tariq Ali","Revolutionary Road","Tariq Ali","2017","<p>
	For Tariq Ali, no modern leader has articulated the need to change the world as well as Vladimir Lenin. The Dilemmas of Lenin re-evaluates the challenges faced by the leader of the Russian Revolution and asks: What is the moral justification for seizing power? Is terrorism ever a useful tactic? How do you build a legacy that lasts? Chaired by Stuart Kelly.</p>","Literature",55.951903,-3.206913,"","Tariq Ali2017"
"3598","book","Adam Rutherford","Our Collective DNA","Adam Rutherford","2017","<p>
	While our genes are an individual identification kit, they also help to tell a collective story: that of the 100 billion humans who have so far walked the planet. Science writer and broadcaster Adam Rutherford suggests that DNA should be read less as an instruction manual and more as an epic poem - a literary map that joins our species together. Chaired by Steven Gale.</p>","Literature",55.951903,-3.206913,"","Adam Rutherford2017"
"3599","book","Nalo Hopkinson, Ken MacLeod, Ada Palmer & Charles Stross","Rockets to Utopia?","Ken MacLeod","2017","<p>
	Four leading writers explore speculative fiction&rsquo;s role in imagining hopeful futures. Nalo Hopkinson is an important voice in Caribbean and Canadian fiction, and author of novels including Sister Mine, while Ada Palmer&rsquo;s Seven Surrenders is the second in her brilliant Terra Ignota trilogy. They are joined by Edinburgh&rsquo;s own acclaimed writer Charles Stross, whose latest book is The Delirium Brief, and master of the form, Scotland&#39;s Ken MacLeod. Chaired by Pippa Goldschmidt.</p>","Literature",55.9520617,-3.2059843,"","Ken MacLeod2017"
"3600","book","Amnesty International Imprisoned Writers Series","Russia: Democracy Denied","Andrew O'Hagan","2017","<p>Russia has faced international criticism and allegations of war crimes by its forces in Syria for its failure to respect the rights of asylum seekers and refugees. People have faced criminal prosecution for standing up for the rights of others. Today, we hear the work of Russian writers punished for their words and ideas, read by Andrew O'Hagan, Angela McCarthy and Lizzy Stewart.</p>","Literature",55.951903,-3.206913,"","Andrew O'Hagan2017"
"3601","book","Story Shop","",NA,"2017","<p>Immerse yourself in short stories at Story Shop, hosted by Edinburgh UNESCO City of Literature Trust. Hear up-and-coming writers living and working in Edinburgh today. Check www.cityofliterature.com or our website in July for the line-up.</p>","Literature",55.951903,-3.206913,"","NA2017"
"3602","book","Roland Buti & Adam Thorpe","Dried Out","Adam Thorpe","2017","<p>
	Winner of the Swiss Literature Prize Roland Buti sets his latest novel in 1976, the century&#39;s hottest summer, when drought threatens to bring down the Sutters, parents of 13 year old Gus. Adam Thorpe, who wrote the bestselling Ulverton, also has a teenager at the heart of Missing Fay, a 14 year old girl who disappears from a Lincoln council estate. Is she a runaway or a victim? Chaired by Claire Armitstead.</p>","Literature",55.951903,-3.206913,"","Adam Thorpe2017"
"3603","book","Outriders: Ximena Escalante & Stef Smith","Mexico: From the US Border to Guatemala","Stef Smith","2017","<p>
	As part of our project to explore the Americas, leading Mexican playwright Ximena Escalante travelled across Mexico with Scottish theatre writer Stef Smith. Starting in the US city of San Diego, they journeyed south across the Mexican border, making their way to Mexico City, Oaxaca and Merida before arriving at the country&rsquo;s southern border with Guatemala. Today they share some of their unforgettable experiences, and some of the writing inspired by the journey.</p>","Literature",55.9520617,-3.2059843,"","Stef Smith2017"
"3604","book","This Zoo is Not For You with Ross Collins","","Ross Collins","2017","<p>
	Platypus wants to invite the zoo animals to his party but they treat him unkindly. Will they learn to embrace their differences and become friends? Draw along with Ross Collins as he recreates the animals from This Zoo is Not For You in a charming event celebrating diversity. Tickets admit 1 child and 1 accompanying adult. Adult supervision recommended.</p>","Children",55.951903,-3.206913,"Age 3-6","Ross Collins2017"
"3605","book","Philippe Sands","Losing our Grip on Justice","Philippe Sands","2017","<p>
	When Philippe Sands QC completed the Baillie Gifford Prize-winning East West Street last year, he didn&rsquo;t anticipate the subsequent international events that would unfold. In this special event, Sands draws on the themes from his perfectly-formed memoir, exploring connections between identity and the potential unravelling of the 1945 post-war settlement that included the emergence of &#39;genocide&#39; and &#39;crimes against humanity&#39; as part of a new legal order.</p>","Literature",55.951903,-3.206913,"","Philippe Sands2017"
"3606","book","Bookbug","",NA,"2017","<p>
	Sing along with traditional nursery songs and action rhymes in an event hosted by Edinburgh City Libraries and part of Scottish Book Trust&rsquo;s Early Years programme.</p>","Children",55.951903,-3.206913,"Age 0-3","NA2017"
"3607","book","Story Shop","","Angela Hicks","2017","<p>Immerse yourself in short stories at Story Shop, hosted by Edinburgh UNESCO City of Literature Trust. Hear up-and-coming writers living and working in Edinburgh today. Check www.cityofliterature.com or our website in July for the line-up.</p>","Literature",55.951903,-3.206913,"","Angela Hicks2017"
"3608","book","Britta Teckentrup: Nature's Beauty","","Britta Teckentrup","2017","<p>
	Immerse yourself in the beauty of the natural world with author-illustrator Britta Teckentrup. Follow a busy bee as he journeys from plant to plant, learn the life cycle of a tree through the changing seasons and make your own unique collage to take home. Tickets admit 1 child and 1 accompanying adult. Adult supervision recommended.</p>","Children",55.951903,-3.206913,"Age 3-6","Britta Teckentrup2017"
"3609","book","Liu Zhenyun","Chinese Life Observed","Liu Zhenyun","2017","<p>
	It is an honour to welcome one of China&#39;s foremost novelists, Mao Dun Prize-winning, Liu Zhenyun. His satirical storytelling is politically charged, toying with the irony and absurdity of contemporary Chinese life. His latest novel, I Did Not Kill My Husband, is a comic critique of the country&#39;s one-child law as Li Xuelian finds herself pregnant with a second child to a duplicitous husband. Chaired by Jenny Niven.</p>","Literature",55.951903,-3.206913,"","Liu Zhenyun2017"
"3610","book","The History of All We Breathe","Decoding the Secrets of Air","Sam Kean","2017","<p>
	Science writer Sam Kean traces the origins and ingredients of our atmosphere in Caesar&rsquo;s Last Breath. This fascinating investigation shows how what we breathe has shaped human progress, been the catalyst for revolutions and influences everything we do. Air pollution in the UK is estimated to shorten the lives of around 40,000 people a year so our understanding of this invisible life force is vital. Chaired by Jane Macnaughton from Durham University.</p>","Literature",55.951903,-3.206913,"","Sam Kean2017"
"3611","book","Julia Donaldson & Helen Oxenbury: Giant Jumperee","","Julia Donaldson","2017","<p>
	Come along for rhyming fun with author-illustrator duo Julia Donaldson and Helen Oxenbury. Hear about their new book The Giant Jumperee, how they create catchy rhymes and beautiful illustrations, and discover who the Giant Jumperee really is.</p>","Children",55.951903,-3.206913,"Families & 8+","Julia Donaldson2017"
"3612","book","Ian Rankin","The Return of Rebus","Ian Rankin","2017","<p>
	It&#39;s been 30 years since the publication of the first Rebus novel and what better way to celebrate that fact than with one of Scotland&#39;s most successful writers, who comes with his latest tale featuring the troubled Edinburgh cop. Rather Be the Devil drags Rebus back to an unsolved murder four decades prior, while power plays stoke some bitter rivalries and unveil deep-rooted corruption.</p>","Literature",55.951903,-3.206913,"","Ian Rankin2017"
"3613","book","Tom Devine & Angela McCarthy","Tea and Empire","Tom Devine","2017","<div>
	<p>
		Join Scotland&#39;s premier historian, Professor Sir Tom Devine, and the renowned emigration scholar, Professor Angela McCarthy, as they explore the hidden histories of Scots in Asia including some surprising tales of tea and opium. The authors share their remarkable story of James Taylor, the Kincardineshire man who pioneered the global popularity of Ceylon tea before dying in disgrace and being largely unwritten about until now. Using a unique archive of Taylor&#39;s letters written over a 40-year period, the authors give an unusually detailed reconstruction of a British planter&#39;s life in Asia at the high noon of empire, charting the development of Ceylon&#39;s key commodities in the nineteenth century and examining the dark side of planting life including conflict, oppression and despair.</p>
</div>
<p>
	&nbsp;</p>","Literature",55.951903,-3.206913,"","Tom Devine2017"
"3614","book","Lucy Crehan & Jonathan Stroud","Cracking Imaginative Education","Jonathan Stroud","2017","<p>
	Frustrated with politicians peddling education policy as a version of what takes place in top-performing nations, teacher Lucy Crehan set out to visit six education systems from Finland to Shanghai. Her book, Cleverlands, is the truth behind the education mythologies. Novelist Jonathan Stroud established the campaign Freedom to Think in response to our children&rsquo;s busy lives. It&rsquo;s about creating space for young people&rsquo;s imaginations. Join them as they talk all things educational.</p>","Literature",55.951903,-3.206913,"","Jonathan Stroud2017"
"3615","book","Visions of the Future: Libraries","How Can We Build Resilience?","Julia Donaldson","2017","<p>
	With local authority cuts impacting on public and school library services, it&#39;s time to rethink libraries for their future resilience. In this debate, David Chipakupaku from the Voice of My Own youth project talks to bestselling children&#39;s author Julia Donaldson, Pete White, from Positive Prison, and Dr Jenny Peachey, from the Carnegie Trust, also the author of Shining a Light, a policy report on the future of the libraries, to discuss what can be done to secure our libraries. In association with Edinburgh City of Literature.</p>","Literature",55.951903,-3.206913,"","Julia Donaldson2017"
